Instancia:  instances/ms_84_11.txt
# Parámetros de la instancia
Número de haplotipos: 84
Número de genotipos: 42
Cantidad de sitios polimórficos: 11
Haplotipos:
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1]
[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
Genotipos:
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2]
[0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2]
[0, 0, 1, 0, 0, 2, 1, 0, 2, 1, 2]
[0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 1]
[0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 1]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 0, 2, 1, 0, 2, 1, 2]
[2, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 2, 1, 0, 2, 1, 2]
[0, 0, 1, 0, 0, 2, 1, 0, 2, 1, 2]
[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 2, 1, 0, 2, 1, 2]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 2, 1, 0, 2, 1, 2]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[2, 2, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[2, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2]
[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
[2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]
[2, 0, 1, 0, 0, 0, 1, 0, 2, 1, 0]
Solving...
######
instances/ms_84_11.txt,0,42,11,0,1.052359,1987760,787176
