Instancia:  instances/ms_42_14.txt
# Parámetros de la instancia
Número de haplotipos: 42
Número de genotipos: 21
Cantidad de sitios polimórficos: 14
Haplotipos:
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]
[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
Genotipos:
[2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2]
[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0]
[2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0]
[0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]
[2, 2, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 2]
[2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
[2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2]
[0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0]
[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2]
[2, 2, 0, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2]
[0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 2, 0, 0, 0]
[1, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[1, 1, 0, 2, 0, 2, 1, 1, 1, 0, 0, 0, 0, 2]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[2, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
[2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0]
[0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0]
[1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]
Solving...
######
instances/ms_42_14.txt,0,21,14,0,0.4912930000000001,249636,605724
