Instancia:  instances/ms_82_6.txt
# Parámetros de la instancia
Número de haplotipos: 82
Número de genotipos: 41
Cantidad de sitios polimórficos: 6
Haplotipos:
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 1]
[1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 1, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 1, 0]
[0, 1, 0, 1, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 1, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 1, 0]
[0, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 1, 0]
[1, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
Genotipos:
[0, 2, 2, 0, 0, 0]
[0, 2, 2, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[1, 0, 0, 0, 0, 2]
[2, 0, 2, 0, 0, 0]
[0, 2, 2, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[0, 2, 2, 0, 2, 0]
[0, 0, 1, 0, 0, 0]
[0, 2, 2, 0, 2, 0]
[2, 0, 2, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[2, 2, 0, 0, 0, 0]
[2, 2, 0, 0, 0, 0]
[0, 1, 0, 2, 2, 0]
[1, 0, 0, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[0, 1, 0, 0, 2, 0]
[2, 2, 0, 0, 0, 0]
[2, 2, 0, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[0, 2, 2, 0, 0, 0]
[0, 1, 0, 0, 2, 0]
[2, 2, 0, 0, 0, 0]
[0, 2, 2, 0, 0, 0]
[2, 2, 0, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[2, 0, 2, 0, 0, 0]
[2, 2, 0, 0, 0, 0]
[0, 2, 2, 0, 0, 0]
[0, 1, 0, 0, 2, 0]
[2, 0, 2, 0, 0, 0]
[0, 0, 1, 0, 0, 0]
[0, 2, 2, 0, 0, 0]
[0, 1, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 0, 0]
Solving...
######
instances/ms_82_6.txt,0,41,6,0,0.5549950000000002,1777318,436298
